date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:08:05	320944/320944	---M--	200	added ('OK')	application/octet-stream	etag:%22633ed164-4e5b0%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons/boxicons.ttf	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons/boxicons.ttf	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons.css?id=87122b3a3900320673311cebdeb618da)
17:08:05	6607/6607	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Oct%202022%2010:08:08%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/xx.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/xx.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:05	62048/62048	---M--	200	added ('OK')	application/octet-stream	etag:%22633ed164-f260%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawe/fa-regular-400.cb.delay	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome.css?id=cfafea31c584abe0bcf920c389ea9b3f)
17:08:06	1242122/1242122	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-12f40a%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons/boxicons.svg?	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons/boxicons.c9d41d.delaye	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons.css?id=87122b3a3900320673311cebdeb618da)
17:08:06	150472/150472	---M--	200	added ('OK')	application/octet-stream	etag:%22633ed164-24bc8%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawes/fa-solid-900.cc.delaye	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome.css?id=cfafea31c584abe0bcf920c389ea9b3f)
17:08:06	6607/6607	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Oct%202022%2010:08:08%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/xx.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/xx.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:07	107460/107460	---M--	200	added ('OK')	application/octet-stream	etag:%22633ed164-1a3c4%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawe/fa-brands-400.ce.delaye	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome.css?id=cfafea31c584abe0bcf920c389ea9b3f)
17:08:07	397728/397728	---M--	200	added ('OK')	application/octet-stream	etag:%22633ed164-611a0%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome/fa-solid-900.ttf	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawes/fa-solid-900.cd.delaye	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome.css?id=cfafea31c584abe0bcf920c389ea9b3f)
17:08:07	33473/33473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-82c1%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ad.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ad.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:07	186112/186112	---M--	200	added ('OK')	application/octet-stream	etag:%22633ed164-2d700%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome/fa-brands-400.ttf	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawe/fa-brands-400.cf.delaye	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome.css?id=cfafea31c584abe0bcf920c389ea9b3f)
17:08:07	32253/32253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-7dfd%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ad.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ad.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:08	254/254	---M--	200	added ('OK')	image/svg+xml	etag:%22633ed164-fe%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ae.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ae.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:08	262/262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-106%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ae.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ae.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:08	21066/21066	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-524a%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/af.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/af.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:08	20928/20928	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-51c0%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/af.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/af.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:09	749/749	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-2ed%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ag.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ag.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:09	761/761	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-2f9%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ag.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ag.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:09	48259/48259	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-bc83%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ai.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ai.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:09	48199/48199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-bc47%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ai.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ai.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:10	3206/3206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-c86%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/al.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/al.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:10	3205/3205	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-c85%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/al.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/al.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:10	223/223	---M--	200	added ('OK')	image/svg+xml	etag:%22633ed164-df%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/am.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/am.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:10	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%22633ed164-e7%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/am.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/am.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:11	1588/1588	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-634%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ao.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ao.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:11	1588/1588	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-634%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ao.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ao.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:11	6143/6143	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-17ff%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/aq.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/aq.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:12	5958/5958	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-1746%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/aq.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/aq.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:12	3402/3402	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-d4a%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ar.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ar.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:12	3473/3473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-d91%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ar.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ar.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:12	8068/8068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-1f84%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/as.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/as.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:13	7828/7828	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-1e94%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/as.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/as.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:13	240/240	---M--	200	added ('OK')	image/svg+xml	etag:%22633ed164-f0%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/at.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/at.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:13	242/242	---M--	200	added ('OK')	image/svg+xml	etag:%22633ed164-f2%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/at.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/at.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:13	1546/1546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-60a%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/au.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/au.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:14	1483/1483	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-5cb%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/au.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/au.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:14	9951/9951	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-26df%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/aw.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/aw.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:14	12084/12084	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-2f34%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/aw.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/aw.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:14	559/559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-22f%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ax.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ax.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:15	541/541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-21d%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ax.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ax.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:15	512/512	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-200%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/az.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/az.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:15	498/498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-1f2%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/az.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/az.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:15	1310/1310	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-51e%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ba.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/ba.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:16	1242/1242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-4da%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ba.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/ba.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:16	609/609	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-261%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/bb.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/4x3/bb.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
17:08:16	609/609	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633ed164-261%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/bb.svg	C:/Users/HP/Desktop/sneat/https___demos.themeselection.com_sneat-bootstrap-html-laravel-admin-template_demo-1_/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flags/1x1/bb.svg	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240)
